"Subject" "Activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.."
7 "SITTING" 0.280414521355932 -0.0181182259305085 -0.10675190280678 -0.602943905423729 -0.570067855881356 -0.506668512389831 0.626995097288136 -0.0212654502855932 0.0752123092169491 -0.972256175084746 -0.961237780677966 -0.931748101864407 0.0695252462559322 0.00049388077220339 0.00272844265898305 -0.63414414620339 -0.642703177944068 -0.689436194918644 -0.0859255054083051 -0.049703548379661 0.106663392586441 -0.706118319661017 -0.67150457720339 -0.677825835983051 -0.0904211024 -0.0478577207491525 -0.0752603569911864 -0.713184099559322 -0.7021764957 -0.75343558661017 -0.542348105974576 -0.552137506694915 -0.542348105974576 -0.552137506694915 -0.644627957012373 -0.576384123950847 -0.602826899254237 -0.627071670322034 -0.72973124 -0.687445487355932 -0.611440718186441 -0.586739257779661 -0.569737909811864 -0.600506978644068 -0.589273519355932 -0.513359069083051 -0.652805121018644 -0.663704431494915 -0.666884030174576 -0.648155250264407 -0.643970854423729 -0.710849108627119 -0.666009227118644 -0.657649327694915 -0.663139721355932 -0.721643317118644 -0.684811299322034 -0.714102855694915 -0.556788677881356 -0.620100194622034 -0.577242646766102 -0.578425817857627 -0.654386650745763 -0.67527764661017 -0.69784909742661 -0.696938821627119
7 "STANDING" 0.271937780185185 -0.0203137992833333 -0.102743412925926 -0.521496600703704 -0.487909530561111 -0.40027725287037 0.747461421666667 -0.0565191150537037 -0.00913271505 -0.921031035277778 -0.94912105962963 -0.923351433703704 0.0805260201425926 0.0015921218387037 -0.0335491996888889 -0.564004491328704 -0.564720899833333 -0.616502598759259 -0.0445712247759259 -0.0882349491777778 0.139424830013148 -0.667943524481481 -0.605575201740741 -0.635493451333333 -0.0785967084777778 -0.0484733898812963 -0.0499842517888889 -0.656351919831481 -0.619222728796296 -0.713304571296296 -0.459088201018519 -0.424434371277778 -0.459088201018519 -0.424434371277778 -0.573922242118518 -0.481837694244444 -0.544602359444444 -0.556982604074074 -0.670146229814815 -0.593200703872222 -0.534053411814815 -0.510836939703704 -0.475557411948148 -0.517162693537037 -0.509607405351852 -0.408840789168704 -0.584194387457407 -0.592581002314815 -0.591195666592593 -0.583115452592593 -0.563915767981481 -0.640678478777778 -0.604477411648148 -0.569892419751852 -0.622033549814815 -0.69044676312963 -0.634184022777778 -0.675794868055556 -0.429715007281481 -0.513502595907407 -0.482494221462963 -0.485875417559259 -0.575761254866667 -0.624772469444444 -0.608819779240741 -0.603121827685185
7 "WALKING" 0.260331843627907 -0.019059369344186 -0.116509422348837 -0.527454275232558 -0.535389959813953 -0.430426816219767 0.744350253953488 -0.105587880065116 -0.0350757207046512 -0.966503183488372 -0.964378613255814 -0.939191881162791 0.159095707837209 -0.0214732981325581 -0.0304799441765116 -0.578008032688372 -0.620150866906977 -0.666524157302326 -0.0331870545148837 -0.0940328755813953 0.10714422544186 -0.639671919302326 -0.653669618 -0.608395435116279 -0.0866722389604651 -0.0141446355186047 -0.0592629766139535 -0.709850655325581 -0.685374919186047 -0.738835034651163 -0.468389177067442 -0.502917000046512 -0.468389177067442 -0.502917000046512 -0.598307400265116 -0.548864001360465 -0.531454872069767 -0.583123143627907 -0.710640589534884 -0.683858712046512 -0.545400201069767 -0.546449577255814 -0.510593387737209 -0.521278396604651 -0.559374737581395 -0.433908447895349 -0.610622758627907 -0.631097425402326 -0.640577122697674 -0.581992844534884 -0.634918414658139 -0.691321315813954 -0.628215811395349 -0.632699826674419 -0.611300112093023 -0.648573559627907 -0.671168437906977 -0.645682130023256 -0.510715006302326 -0.576503231783721 -0.545725824906977 -0.55618004627907 -0.628577741646512 -0.627882565255814 -0.686807784651163 -0.702709606906977
7 "WALKING_DOWNSTAIRS" 0.272043093953488 -0.0153147651953488 -0.130670680604651 -0.557701797255814 -0.504215738772093 -0.399206383806977 0.787935881395349 -0.0664773949767442 -0.0350810234909302 -0.930892235348837 -0.929151417674419 -0.84531211744186 0.0419034470232558 0.0465851375395349 0.0266655097418605 -0.61260477135814 -0.615221764093023 -0.657583130569302 -0.0341379594562791 -0.0262811886465116 0.0255589129767442 -0.672765605348837 -0.648418097767442 -0.635676774186047 -0.145108850813953 -0.0426748755432558 -0.0489792763186047 -0.690588424162791 -0.681907756534884 -0.739831194488372 -0.469340347844186 -0.463563701693721 -0.469340347844186 -0.463563701693721 -0.615405745209302 -0.544969520604651 -0.548055118488372 -0.583171741953488 -0.709541965813953 -0.668443930886047 -0.585217819302326 -0.528606220269767 -0.484786444790698 -0.548403369302326 -0.524604912860465 -0.402638951465116 -0.638003438465116 -0.631136714403953 -0.632305377325581 -0.621435460255814 -0.624392515053488 -0.681081988069767 -0.616936848837209 -0.626080907813954 -0.634649851488372 -0.693338054418605 -0.667437143488372 -0.672234621162791 -0.492188300697674 -0.533965134348837 -0.547651135225581 -0.545789080162791 -0.626693026860465 -0.630928336511628 -0.675220353395349 -0.684159354527907
7 "WALKING_UPSTAIRS" 0.273480689111111 -0.0198217378688889 -0.109491078111111 -0.595060238222222 -0.559162049822222 -0.469678009355556 0.537172940888889 0.0179109035644444 0.127400750574667 -0.974932443111111 -0.970722164444444 -0.953340503333333 0.081993755 -0.00410503513555556 -0.0340493679733333 -0.627284128555555 -0.613879928977778 -0.655012813644445 -0.0434088784624444 -0.0615470856888889 0.0936395821111111 -0.681387809333333 -0.643867451377778 -0.6779102986 -0.108413685733333 -0.0543662541533333 -0.0654332895911111 -0.695667327875556 -0.660664718504444 -0.759403828444445 -0.530452531566667 -0.531230567511111 -0.530452531566667 -0.531230567511111 -0.626676770488889 -0.541869958977778 -0.591461062066667 -0.599555634 -0.706691450222222 -0.642248473797778 -0.617269803577778 -0.571602344355556 -0.542358571618444 -0.587314827155556 -0.5813160304 -0.473682037955556 -0.646639210357778 -0.633927763555556 -0.634289400131111 -0.640664671608889 -0.618684051911111 -0.674458711484444 -0.644109350666667 -0.622156940555555 -0.665422889466667 -0.696437016444444 -0.66244547 -0.713617372244444 -0.533432283366667 -0.603455934911111 -0.553641168440444 -0.530232425155556 -0.627004558688889 -0.652885894888889 -0.657298453844444 -0.648853197702222
8 "LAYING" 0.279860069081633 -0.0149690182857143 -0.112262881657143 -0.630738386020408 -0.381503639734694 -0.538687722816326 0.689137386938775 0.0535452351020408 0.0447535837142857 -0.958048058163265 -0.933034129244898 -0.902990126326531 0.0676793140816326 -0.0406910857836735 -0.0172541995318367 -0.641623884204082 -0.501670538306123 -0.718791564126531 0.0395660841571429 -0.0838384108367347 0.0550077102244898 -0.692369488 -0.621777443346939 -0.547721236673469 -0.117089165271429 -0.0644460397142857 -0.0646082463734694 -0.707176040612245 -0.733512687679592 -0.733747865306122 -0.507594991667347 -0.590663225897959 -0.507594991667347 -0.590663225897959 -0.591180649260816 -0.625990325342857 -0.522955079910204 -0.634624226877551 -0.715317160489796 -0.76760824122449 -0.638780411610204 -0.414737084183673 -0.607491438265306 -0.629490870612245 -0.405640625857143 -0.54071589555102 -0.658061079914286 -0.539966233646939 -0.702062551 -0.657108874040816 -0.495270011081633 -0.734192673285714 -0.630337366795918 -0.638431076918367 -0.558035306428571 -0.713126442877551 -0.615923464167347 -0.587378604877551 -0.558169137659184 -0.678360054457143 -0.591693050265306 -0.677490942326531 -0.66656987717551 -0.677958332265306 -0.753585599530612 -0.804929728163265
8 "SITTING" 0.257907982207547 -0.0146124881922642 -0.10446282754717 -0.613780960696226 -0.385719630188679 -0.529224104671698 0.665956291886793 0.0147052835592453 0.0556601827166038 -0.94954366709434 -0.946369571886792 -0.913969355981132 0.0735736092075472 0.0845994991686792 -0.0356685299490566 -0.603730994537736 -0.499373507 -0.691979732962264 0.0149492246150943 -0.0973822781 0.0440819482358491 -0.675042944981132 -0.606647074466038 -0.534406473575472 -0.11923971624717 -0.020996226785283 -0.0419301595018868 -0.695952850066038 -0.708254705320755 -0.713943824415094 -0.50701715650566 -0.571694581056604 -0.50701715650566 -0.571694581056604 -0.569226795467925 -0.590100961566038 -0.506379010654717 -0.612353433913208 -0.699530420792453 -0.734444642207547 -0.605077837267925 -0.410332917924528 -0.575254268849057 -0.619379349245283 -0.41365988290566 -0.543418769337736 -0.614866132226415 -0.528544521684906 -0.668549030490566 -0.629012083226415 -0.503272747237736 -0.714755368018868 -0.625231272579245 -0.609142027207547 -0.569003150743962 -0.692315484735849 -0.610168984 -0.569424071139623 -0.535302292830189 -0.663247062226415 -0.560943493111321 -0.634148658150943 -0.644027830622642 -0.660906449566038 -0.721448422471698 -0.771686717849057
8 "STANDING" 0.259007163148148 -0.01649634855 -0.0970271485555556 -0.587676781944444 -0.346967429814815 -0.492171304111111 0.653626668518518 0.0265384826481481 0.0845780733555556 -0.9382869 -0.941227970740741 -0.913493773055556 0.0676581077407407 -0.0391695049905185 0.00207784512018519 -0.58431331287037 -0.460148852277778 -0.666726030074074 0.00510066633518518 -0.0765412376259259 0.0720071878333333 -0.649060339092593 -0.571377189444444 -0.489732350388889 -0.104632095259259 -0.0468406767222222 -0.0447598376296296 -0.679032958796296 -0.680632626185926 -0.696094933888889 -0.46863454372963 -0.552871208625926 -0.46863454372963 -0.552871208625926 -0.540346895116667 -0.564737051407407 -0.471226549737037 -0.56796724467037 -0.674494891148148 -0.711446109574074 -0.589709831944444 -0.371559236851852 -0.549531109714815 -0.588712857851852 -0.376833792851852 -0.503764870666667 -0.598659862388889 -0.495513984137037 -0.640751371135185 -0.607737992157407 -0.459721836555556 -0.691753595722222 -0.599846178685185 -0.572874804333333 -0.508386234498148 -0.666512959277778 -0.575942223285185 -0.532708546037037 -0.515082764444444 -0.648806255555556 -0.530260223092593 -0.617641045518519 -0.600905950555556 -0.623305538092593 -0.695173535616667 -0.755732916944444
8 "WALKING" 0.270832936941176 -0.0268820700717647 -0.107372663137255 -0.524541558843137 -0.298398087921569 -0.448834212862745 0.550699049803922 0.0551103952352941 0.156761537980392 -0.959874515686274 -0.961610425490196 -0.94071385627451 0.122645834901961 -0.0124223980070588 -0.0360885137666667 -0.500784689352941 -0.390322739686275 -0.614077606019608 -0.0351407982333333 -0.0959164572352941 0.0989955262333333 -0.622152647941176 -0.49787980692549 -0.486705379241176 -0.0488813658039216 -0.0495170382156863 -0.0965763452568627 -0.623506389803922 -0.618232656722745 -0.645103573490196 -0.410795820058824 -0.514552077129412 -0.410795820058824 -0.514552077129412 -0.457603471078431 -0.504551983478431 -0.418908751279608 -0.522713862823529 -0.612488833666667 -0.657888280470588 -0.51872099645098 -0.320243835313726 -0.492707235607843 -0.528636919294118 -0.33244591954902 -0.470406448105882 -0.518373931431373 -0.43478013 -0.583138589921569 -0.527972874313725 -0.384693525611765 -0.644320548945098 -0.562924539335294 -0.499195462982353 -0.488146426419608 -0.64287002772549 -0.503626133490196 -0.535735252627451 -0.451998643039216 -0.630254506333333 -0.459291398117647 -0.572795341392157 -0.54310697172549 -0.594208457617647 -0.642234295862745 -0.703966948431373
8 "WALKING_DOWNSTAIRS" 0.282857528529412 -0.0229891750852941 -0.104516578058824 -0.6306448215 -0.415964735411765 -0.566373021176471 0.674511712647059 0.0178895609117647 0.0965313716624412 -0.976043105294118 -0.956064972058824 -0.942991365588235 0.0808732026470588 -0.0321404915473529 -0.003186988045 -0.643338250814706 -0.512744568676471 -0.706738065764706 0.000310853103529412 -0.0769638566382353 0.0858993328529412 -0.688096206235294 -0.628050067879412 -0.596293576117647 -0.120256930791176 -0.0406455655764706 -0.0859499116470588 -0.702806184941177 -0.736157595 -0.739981960617647 -0.528197495708823 -0.608280195305882 -0.528197495708823 -0.608280195305882 -0.591774451147059 -0.623049997588235 -0.550423313294118 -0.633407203126471 -0.718033733617647 -0.7629470425 -0.645633805120588 -0.443443055529412 -0.613885136823529 -0.626373485594118 -0.439095300617647 -0.575867126617647 -0.661411621823529 -0.554062067897059 -0.690461831058824 -0.6567490495 -0.500604893 -0.721475252617647 -0.638280048117647 -0.641629998441176 -0.607258293029412 -0.7054215955 -0.6235322596 -0.631262008323529 -0.577377483688235 -0.689620381970588 -0.594186117817647 -0.666835427411765 -0.661576042705882 -0.678522264117647 -0.751988842911765 -0.796010645294118
8 "WALKING_UPSTAIRS" 0.2821251945 -0.0139971167575 -0.11767644245 -0.511169475475 -0.2735666315 -0.4295692835 0.66421704975 0.006629560975 0.062995132765 -0.95173488675 -0.95656354425 -0.93400243925 0.094769312113 0.03983266931 -0.023881838291 -0.486257553825 -0.391630966055 -0.6140571565 -0.005398246375 -0.1170425029045 0.02797303823725 -0.61299779293 -0.505378931015 -0.42494440337 -0.130190920125 -0.0139636066525 -0.0181576126775 -0.644287202325 -0.6288605199 -0.653154784 -0.3923804416 -0.491597861725 -0.3923804416 -0.491597861725 -0.4587537148525 -0.481402580825 -0.395713502045 -0.5241007136 -0.62725794905 -0.667540620175 -0.49686527135 -0.295396758 -0.4723701978425 -0.5190419630575 -0.309227339425 -0.453529652755 -0.504096035525 -0.4277197348775 -0.58484506195 -0.514539595575 -0.395822943675 -0.64258653532 -0.554057629 -0.501535885945 -0.429679421865 -0.633851309025 -0.5133103378125 -0.478811953225 -0.4420866251775 -0.6023237965 -0.443365351825 -0.540529628325 -0.549230597875 -0.5906118982 -0.657062377675 -0.705983868475
9 "LAYING" 0.27917494274 -0.024206132064 -0.10553201674 -0.5812925776 -0.61263509596 -0.5156714127272 0.6459797198 -0.079507613264 0.155927424346 -0.9733847208 -0.959482629 -0.9356482724 0.050029150844 0.055193639742 0.012023094976 -0.60157308864 -0.6851235681 -0.71513354352 -0.100333516122 -0.056859304062 0.0992948097328 -0.70779292988 -0.70205061204 -0.6387820224916 -0.056953294576 -0.0483855813 -0.0703262959676 -0.7657811464 -0.7757691962 -0.757072117 -0.53929862552 -0.5604561788 -0.53929862552 -0.5604561788 -0.64008937059 -0.60661858744 -0.607557660524 -0.6830771502 -0.772634968 -0.7778121442 -0.5998455397 -0.63846528592 -0.5928497639726 -0.57523635212 -0.62650046366 -0.515199817276 -0.632812855156 -0.70413293272 -0.69163615462 -0.60562013666 -0.687026653 -0.7374913378 -0.66778067934 -0.70763707844 -0.64859105479 -0.72247597852 -0.7027171028 -0.671118582698 -0.5578403012 -0.63169467488 -0.607276568948 -0.60825325906 -0.7160597894 -0.7170910904 -0.7813501738 -0.7892541072
9 "SITTING" 0.278765627 -0.01775557626438 -0.10708135268 -0.56436074 -0.53792057478 -0.450758415814 0.7066260772 -0.015228215288 0.0299626616564 -0.9628170516 -0.948313984 -0.91733281174 0.07322223642 0.0097366508358 0.014246117954 -0.5517190348 -0.637983647 -0.694661116 -0.08772287745 -0.0861128707918 0.122920950806 -0.64432874712 -0.634642416 -0.537678334046 -0.110086252108 -0.022452855126 -0.018154051036 -0.7349817214 -0.7551392832 -0.7194788948 -0.48570038724 -0.5812785276 -0.48570038724 -0.5812785276 -0.57775000114 -0.6116080282 -0.51057301672 -0.6549506874 -0.7379080592 -0.77590621 -0.58153698078 -0.5789397188 -0.561234614 -0.5588049432 -0.54680390716 -0.437459342998 -0.60405194014 -0.674976053 -0.68205198504 -0.53954366208 -0.62307459336 -0.7061658844 -0.5964259717 -0.6519766598 -0.56651077242 -0.6619256946 -0.629139261 -0.573470853478 -0.5759217414 -0.6510450224 -0.6113021459 -0.6149690564 -0.6871394412 -0.6940421526 -0.776487314 -0.7913803356
9 "STANDING" 0.251467911666667 -0.0237314021322222 -0.0818155137518519 -0.593110796425926 -0.612562721759259 -0.561501803340741 0.594082430740741 -0.0770638242907408 0.193087580796482 -0.927092736851852 -0.944526177962963 -0.894834384703704 0.121049877114815 -0.0231326053614815 0.00129445142407407 -0.627872329333333 -0.72501952 -0.769004692777778 -0.0627366139716667 -0.0802277308324074 0.119846286018519 -0.718841761851852 -0.700494372777778 -0.655261531555556 -0.122734476438889 -0.0280690696481481 -0.0836726160555556 -0.783316176851852 -0.800850926481481 -0.783970663518519 -0.546182786796296 -0.560424068407407 -0.546182786796296 -0.560424068407407 -0.672653612796296 -0.659271855388889 -0.595896103844444 -0.693481586666667 -0.792710722407407 -0.808172894814815 -0.616648035462963 -0.652948971759259 -0.650027714055555 -0.585391815592593 -0.618818388722222 -0.552383614105185 -0.665282308481481 -0.743309452592593 -0.754348985185185 -0.62415518597037 -0.724220009314815 -0.782353790740741 -0.693728707407407 -0.716915585740741 -0.676590466444444 -0.729665231296296 -0.696294340074074 -0.681849560518519 -0.574793675685185 -0.624143957124074 -0.660299404833333 -0.660304882962963 -0.735689529074074 -0.720169667407407 -0.809282309814815 -0.820430952962963
9 "WALKING" 0.270947147058824 -0.0220478641833333 -0.113401957941176 -0.451165093470588 -0.545278519180392 -0.462999356205882 0.764067397058824 -0.029819944012549 0.0505820460294118 -0.97021069 -0.952834612156863 -0.932628145686275 0.0845210140588235 -0.00548217833294118 -0.0084414059027451 -0.500386774445098 -0.640019655098039 -0.679240377843137 -0.0636792906666667 -0.0666282338396079 0.107435255980392 -0.635786945882353 -0.626712173529412 -0.551713805137255 -0.0411556835666667 -0.0409441064647059 -0.0768325797509804 -0.745083907254902 -0.726388956862745 -0.700581611176471 -0.42593062342549 -0.459838747764706 -0.42593062342549 -0.459838747764706 -0.566382361884314 -0.520813637996078 -0.502435655286274 -0.597595170196078 -0.724730330980392 -0.742860188235294 -0.495433748464706 -0.568768181117647 -0.535112381588235 -0.436429358303922 -0.563191456156863 -0.466997750421569 -0.550482616745098 -0.656545274117647 -0.651228108490196 -0.494595724882353 -0.648224356470588 -0.706238874901961 -0.586725048058824 -0.628592356607843 -0.560980732039216 -0.653707295647059 -0.629801289588235 -0.59137453072549 -0.462220615098039 -0.543993540647059 -0.528823797833333 -0.515433212764706 -0.637552954705882 -0.641751882254902 -0.742660357843137 -0.76157803254902
9 "WALKING_DOWNSTAIRS" 0.271323231956522 -0.0219634200658043 -0.100853649347826 -0.599176649347826 -0.602676526021739 -0.532494202913044 0.662748307391304 -0.0354412446091304 0.0848910745347826 -0.961469165652174 -0.951568384782609 -0.929888499130435 0.100371366180435 0.0184161704478261 -0.0154086303917391 -0.608817072608696 -0.707742601086957 -0.742536883695652 -0.0119299696086957 -0.0970687515956522 0.092976414273913 -0.707175670434783 -0.681361604782609 -0.580607536392609 -0.102195576248696 -0.0582741873195652 -0.0406960625869565 -0.781806237391304 -0.794758399130435 -0.759853840434783 -0.542798624020565 -0.603986710652174 -0.542798624020565 -0.603986710652174 -0.648648444630435 -0.644005053695652 -0.568299878743478 -0.707680908913043 -0.77982248326087 -0.814316937173913 -0.627899208130435 -0.636568962608696 -0.61607410323913 -0.589872971521739 -0.611395086413043 -0.525918649382609 -0.659217603354348 -0.725671942391304 -0.727898495434783 -0.593298166608478 -0.708574281304348 -0.755763108478261 -0.677190556956522 -0.704748811304348 -0.625766461319565 -0.719634180217391 -0.672302058717391 -0.607369806282609 -0.600915517304348 -0.669166731152174 -0.640033391 -0.652389418043478 -0.734333945217391 -0.741609592173913 -0.811765980869565 -0.831366355434783
9 "WALKING_UPSTAIRS" 0.272295067567568 -0.0140080342686757 -0.0995640002972973 -0.54451054872973 -0.532897800918919 -0.513781140637838 0.649700449189189 -0.0381924662135135 0.103998503627027 -0.960771909189189 -0.941114108108108 -0.913800707027027 0.0694599973972973 -0.0165099281513514 -0.0146131572524324 -0.579915234567568 -0.676391846486487 -0.729993646756757 -0.0975930700621622 -0.0453124191162162 0.110274552135135 -0.633500945675676 -0.679383388108108 -0.544976327378378 -0.105874772194595 -0.0437055599891892 -0.0174922056675676 -0.758733687567568 -0.792075133783784 -0.746379291351351 -0.488049186 -0.55919507272054 -0.488049186 -0.55919507272054 -0.623907621621622 -0.612285375405405 -0.502897331386486 -0.638407076756757 -0.772202914324324 -0.803979518108108 -0.548859886081081 -0.576710360810811 -0.597147343243243 -0.54371615572973 -0.542169789189189 -0.509148586154054 -0.615932677486487 -0.691186674054054 -0.711599425864865 -0.580904372513514 -0.683896332432432 -0.747541792432432 -0.609058957027027 -0.697281372432432 -0.58826276454054 -0.644714578378378 -0.673406879864865 -0.574554226918919 -0.550685711513514 -0.634526147945946 -0.606787530810811 -0.622480656891892 -0.693697674324324 -0.666401761351351 -0.802553143783784 -0.820405585675676
10 "LAYING" 0.280792980754717 -0.022957486145283 -0.107142954045283 -0.509237708641509 -0.492325718381132 -0.604114632962264 0.731083810188679 -0.167629987471698 0.0820013874222075 -0.972612576415094 -0.966651259811321 -0.950216880754717 0.0561821038396226 0.0457587856603774 -0.0444636874267925 -0.505126056128302 -0.541579474767359 -0.757545048622641 -0.00621622328301887 -0.110403115566038 0.0861451877320755 -0.643711832169811 -0.553630081024528 -0.602827035584906 -0.109547521303774 -0.0573502933933962 -0.0660548699924528 -0.694272369622641 -0.765789327735849 -0.689992176792453 -0.479405259696226 -0.540754865679245 -0.479405259696226 -0.540754865679245 -0.563184795984906 -0.527509125077358 -0.490599739866038 -0.598637950641509 -0.729001360754717 -0.772099984150943 -0.507600232698113 -0.491393311981132 -0.645088449022642 -0.511119477792453 -0.525447555407547 -0.615338324396226 -0.524569111754717 -0.554557305716981 -0.729551341867924 -0.52941112688434 -0.559362133698113 -0.784557299433962 -0.597109714509434 -0.626895180566038 -0.568066344796226 -0.660950592981132 -0.520619861018868 -0.65160568650566 -0.511670941562264 -0.630112508075472 -0.508849933811321 -0.557055359083019 -0.648145797754717 -0.636746964339623 -0.766926413207547 -0.79633569509434
10 "SITTING" 0.275005491176471 -0.0167854279884314 -0.0984198793333333 -0.465632951235294 -0.403423187105882 -0.582012428887255 0.64500887 -0.130027545254902 0.0496980559137255 -0.966441329019608 -0.966941654705882 -0.952497062156863 0.114958545078431 -0.0170338773352941 0.00577360434705882 -0.462005682643137 -0.434956130727451 -0.712293506470588 -0.0553339853686275 -0.0662480319588235 0.0848047121960784 -0.627952115372549 -0.556994471511765 -0.508112469401961 -0.0958266222745098 -0.0642203587058823 -0.0320201870588235 -0.658099955882353 -0.732274097058824 -0.620592435254902 -0.426409967356078 -0.498150016568627 -0.426409967356078 -0.498150016568627 -0.507667772466667 -0.449463858209804 -0.474453994347059 -0.576719082192941 -0.688490860392157 -0.735819745098039 -0.456399328882353 -0.393831546441176 -0.617915831764706 -0.470440158627451 -0.447062647984314 -0.598515754292157 -0.477296512631373 -0.459195069166667 -0.676808647705882 -0.495614661101961 -0.447653495703922 -0.747407108823529 -0.561231970647059 -0.601288363 -0.469652256935294 -0.650386220039216 -0.538300021882353 -0.566903966117647 -0.458452954960784 -0.600488641315686 -0.433377497333333 -0.476516152037255 -0.61084869845098 -0.629114717176471 -0.73624597254902 -0.754380859411765
10 "STANDING" 0.285453494385965 -0.0146388061561403 -0.10969390877193 -0.527420830438596 -0.484224375596491 -0.612367810403509 0.668053608070175 0.0056465943508772 -0.000870508715789476 -0.978481813859649 -0.968099191754386 -0.944148758421053 0.0715260682719298 -0.0103915993749123 -0.0260668251345614 -0.511853002385965 -0.527343245578947 -0.737922434385965 -0.000257282384210526 -0.066668822746193 0.106656016122807 -0.652430606450877 -0.573332089435088 -0.566833774421053 -0.121374564452632 -0.0158656814561404 -0.0856191542982456 -0.683439973508772 -0.759286959298246 -0.66796124122807 -0.495822095614035 -0.539989460607018 -0.495822095614035 -0.539989460607018 -0.560415664578947 -0.51217134122807 -0.510501993908772 -0.610562011485614 -0.720206134385965 -0.756777090350877 -0.527119854508772 -0.478551743977193 -0.645186437631579 -0.52843266077193 -0.521162459014386 -0.627601567570175 -0.537452556345614 -0.538628871584211 -0.706052054145614 -0.52890798263579 -0.548777470433333 -0.769289651052631 -0.590580189910702 -0.633428796385965 -0.538156862052632 -0.673919747807018 -0.546282610245614 -0.616759440578947 -0.515294683596491 -0.626617344649123 -0.504039366924561 -0.528512188505263 -0.646006714859649 -0.655984900175439 -0.756533135438596 -0.775245759122807
10 "WALKING" 0.257104160596491 -0.0243817192491228 -0.124779812807018 -0.601514089192982 -0.547893794333333 -0.662117564438596 0.551832007894737 -0.00730582331578947 0.0609864229333333 -0.948170879122807 -0.916760500701754 -0.91437045545614 0.0947228650701754 0.0214652438403509 0.00973026671631579 -0.591589556491228 -0.621818125177544 -0.787651313508772 -0.0568490484817544 -0.0853966245480702 0.0895709092254386 -0.725475314561403 -0.663428641105263 -0.655155657877193 -0.102406361798246 -0.0521172602421053 -0.0396929924870175 -0.747931510701754 -0.804696292105263 -0.737117000649123 -0.563982267736842 -0.568160718790807 -0.563982267736842 -0.568160718790807 -0.643684180665965 -0.589874288087719 -0.580308808003509 -0.677293472929825 -0.777425651403509 -0.798840349122807 -0.586838652105263 -0.559721060650877 -0.698805525298246 -0.60892501154386 -0.573096831421053 -0.671473735280702 -0.602741945366667 -0.631777670105263 -0.760040145578947 -0.617158210196491 -0.637780843885965 -0.81506424245614 -0.683608011578947 -0.706434706842105 -0.632655246668421 -0.74025120022807 -0.644322304789474 -0.694725113912281 -0.546729367263158 -0.651536999 -0.574800741333333 -0.614268991268421 -0.707251593368421 -0.713808558736842 -0.795016079649123 -0.818338727894737
